Country,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
Latvia,0.527854,0.3200021,0.4536267,0.5936353,0.4872684,0.4437472,0.4790692,0.4622171,0.4073735,0.4434652,0.4600297
Lebanon,-1.625015,-1.558288,-1.664812,-1.690353,-1.697941,-1.702587,-1.618973,-1.627562,-1.629085,-1.672521,-1.645608
Lesotho,0.4567754,0.3839408,0.2741991,0.3380743,-0.332812,-0.3084288,-0.2364652,-0.1866985,-0.1785933,-0.4215104,-0.334338
Liberia,-0.4685253,-0.4273703,-0.4844765,-0.4755071,-0.6154496,-0.8180257,-0.4374078,-0.333085,-0.2117113,-0.3314337,-0.3696544
Libya,0.0280884,-1.287379,-1.58696,-1.844077,-2.353407,-2.196628,-2.28333,-2.362226,-2.444217,-2.568074,-2.47725
Liechtenstein,1.544087,1.49058,1.3892,1.397172,1.458862,1.45784,1.477927,1.481363,1.475574,1.615636,1.698112
Lithuania,0.7152606,0.6712003,0.7862099,0.9645323,0.7421364,0.759794,0.82828,0.7757972,0.7410422,0.7798127,0.8669418
Luxembourg,1.461219,1.317427,1.331919,1.335248,1.378324,1.439398,1.419485,1.326013,1.362696,1.349191,1.233051
"Macao SAR, China",0.5735781,0.6077605,0.6287856,0.7577229,1.206169,1.202256,1.417062,1.430736,1.253313,1.238523,1.154982
Madagascar,-0.9783388,-0.7055859,-0.536137,-0.6599934,-0.5572358,-0.4273629,-0.2900946,-0.3012818,-0.5794187,-0.3206965,-0.4554836
Malawi,0.0438958,-0.0729127,-0.0026862,-0.2058098,0.0810932,0.0318961,-0.1134786,-0.251164,-0.4323802,-0.2801754,-0.2371846
Malaysia,0.1433521,0.0774098,-0.0052124,0.0517916,0.2666191,0.2589576,0.1368246,0.1164103,0.2515688,0.1438768,0.1216756
Maldives,-0.1662439,-0.2426302,-0.3651715,0.1250374,0.6790962,0.4206715,0.4209928,0.2320411,0.0897951,0.0320022,0.4120386
Mali,-0.1828992,-0.7083797,-2.034329,-1.722162,-1.713989,-1.685664,-1.617233,-1.906901,-2.088723,-2.201104,-2.147444
Malta,1.253456,1.063937,1.065075,1.042758,1.125497,1.063939,1.080441,1.249405,1.283979,1.024583,0.9510368
Marshall Islands,1.153066,1.061804,1.0264,1.054115,0.9895858,0.9194738,0.2077492,0.8745483,0.7296695,0.755262,0.5895172
Martinique,0.3958711,0.6189699,0.5815817,0.6266679,0.9138978,0.983049,0.9996701,1.001911,0.9761723,0.7732932,0.628841
Mauritania,-1.07617,-1.173679,-1.133992,-1.014761,-0.5895084,-0.6378012,-0.7469677,-0.6269363,-0.6292259,-0.5687606,-0.75134
Mauritius,0.6402588,0.9464994,0.9713124,0.9448017,0.6679659,0.9986154,1.013187,0.9711304,0.8687,0.8092755,0.8893682
Mexico,-0.7264634,-0.6677686,-0.6624542,-0.7142238,-0.8539188,-0.7986991,-0.6290694,-0.7974465,-0.648208,-0.8369034,-0.8500293
"Micronesia, Fed. Sts.",1.209317,1.101389,1.15087,1.102859,0.9845507,1.035154,1.057582,1.178782,1.168875,1.108845,1.075389
Moldova,-0.3813407,-0.0492937,0.0464905,0.0008086,-0.1589878,-0.3274402,-0.3035599,-0.3189894,-0.4044816,-0.3932399,-0.4173256
Monaco,0.9641737,1.042409,1.048162,1.056244,1.023348,0.9918019,1.014577,1.630338,1.608017,1.57937,0.87713
Mongolia,0.5970423,0.6065389,0.4711348,0.4913208,0.7919012,0.7163844,0.7977929,0.7889858,0.8336846,0.6343787,0.793758
Montenegro,0.584211,0.5653415,0.596563,0.5045955,0.2194553,0.1407977,0.2766306,-0.0577443,0.0442785,0.0676736,-0.0026279
Morocco,-0.3830133,-0.3922568,-0.4704588,-0.4930176,-0.4462656,-0.3414874,-0.3125735,-0.3739875,-0.3452106,-0.3398933,-0.326688
Mozambique,0.3944219,0.3320483,0.3904937,-0.2269665,-0.3360027,-0.5138951,-1.094005,-0.9286562,-0.8245641,-0.749242,-1.16108
Myanmar,-1.285928,-1.111098,-0.943675,-1.140372,-1.087581,-1.165067,-0.8046199,-1.084839,-1.268853,-1.328067,-1.513142
Namibia,0.84694,0.9116575,0.9781043,0.95881,0.6087406,0.7331128,0.7100897,0.6283516,0.6915024,0.5296495,0.6464528
Nauru,1.453984,1.061804,1.0264,1.054115,0.6013344,0.5437602,0.5790772,0.5188398,0.7876214,0.7728432,0.9350108
Nepal,-1.583971,-1.416444,-1.381232,-1.129146,-0.7245995,-0.9983346,-0.846812,-0.6106943,-0.5617288,-0.4538026,-0.1973841
Netherlands,0.9407501,1.113631,1.187465,1.143815,1.045115,0.9261193,0.9122675,0.9211125,0.8542672,0.8475496,0.8503547
Netherlands Antilles,0.9598802,1.205775,1.078248,0.6764035,..,..,..,..,..,..,..
New Zealand,1.236489,1.376731,1.361366,1.453927,1.467928,1.525453,1.519183,1.595223,1.533905,1.411302,1.486
Nicaragua,-0.4997092,-0.2697358,-0.3487776,-0.2492159,-0.0407801,-0.0866075,-0.0887977,-0.0488942,-0.9523925,-1.004794,-0.6496124
Niger,-1.160745,-0.8780045,-1.148131,-1.321799,-1.17584,-1.066546,-1.103307,-1.265764,-1.364558,-1.410087,-1.742846
Nigeria,-2.211123,-1.956455,-2.042074,-2.088478,-2.130276,-1.925443,-1.87771,-1.999155,-2.101823,-1.920183,-1.859349
Niue,1.322361,..,..,..,..,..,..,..,0.9891694,1.326901,1.350626
North Macedonia,-0.5185171,-0.6179638,-0.4926495,-0.4160764,0.2563829,-0.2870161,-0.3512047,-0.2543324,-0.2087288,0.0043563,0.0983495
Norway,1.332312,1.337977,1.32747,1.352092,1.119959,1.161716,1.200074,1.170479,1.141179,1.170565,1.248287
Oman,0.5902417,0.4324405,0.4620771,0.4595302,0.7349073,0.7833398,0.760053,0.7543823,0.6477199,0.5875344,0.3737737
Pakistan,-2.675933,-2.810035,-2.677004,-2.603302,-2.401279,-2.482708,-2.483173,-2.406306,-2.269401,-2.265187,-1.853356
Palau,1.453984,1.061804,1.0264,1.054115,0.9895858,0.9194738,0.9504054,0.8745483,0.8498075,0.8770632,0.8887936
Panama,-0.1160482,-0.0282189,-0.1794327,-0.1412609,0.2090082,0.3860773,0.4114301,0.389817,0.2609004,0.3036199,0.2297324
Papua New Guinea,-0.8084438,-0.7546774,-0.5904424,-0.5202469,-0.3393671,-0.4221483,-0.5047721,-0.6978666,-0.6772177,-0.6973711,-0.7393168
Paraguay,-0.8348622,-0.6925966,-0.8719022,-0.7358616,-0.0886275,0.038498,0.1417897,0.001771,-0.0797712,-0.0103485,0.0151681
Peru,-0.9999154,-0.7607497,-0.9073647,-0.8057398,-0.5506569,-0.3975714,-0.2017269,-0.2595458,-0.2704434,-0.152365,-0.2868988
Philippines,-1.65076,-1.392182,-1.18824,-1.084253,-0.7138209,-0.8556625,-1.379819,-1.18508,-1.092062,-0.9151124,-0.7937949
Poland,1.01733,1.072063,1.049479,0.973355,0.8429408,0.8748524,0.507242,0.5183783,0.4925416,0.5636535,0.5743839
Portugal,0.717687,0.7417393,0.7752726,0.7487634,0.8062744,0.9178401,0.9740514,1.118587,1.129285,1.066231,1.026339
Puerto Rico,0.3569765,0.600149,0.5849734,0.2491559,0.8199927,0.8551208,0.689354,0.4847353,0.2777765,0.1380345,0.4316497
Qatar,1.153856,1.174731,1.223599,1.212546,0.9774578,0.9966304,0.9002346,0.6611612,0.6635707,0.7001042,0.6707044
Reunion,0.3958711,0.416657,0.4318848,0.4238212,0.2570441,0.2859343,0.3168583,0.3198934,0.2596771,0.2390863,0.2291354
Romania,0.2736004,0.1860907,0.0823416,0.1791331,0.0491361,0.1891144,0.2771966,0.0564023,0.0468848,0.5617022,0.5892175
Russian Federation,-0.9294587,-0.9982621,-0.8177127,-0.7360936,-0.9436175,-1.029335,-0.9462103,-0.6406305,-0.541189,-0.5573844,-0.7314647
Rwanda,-0.2720939,-0.1771178,-0.2306152,-0.1109516,-0.3134696,0.0132411,-0.0548993,0.0880958,0.1104013,0.0642397,0.0325207
Samoa,0.7656919,0.988591,0.9992402,0.9890079,1.121905,1.183974,1.197349,1.178782,1.167804,1.157789,1.155737
San Marino,1.453984,1.061804,1.0264,1.054115,0.9895858,0.9194738,0.9504054,0.8745483,0.8498075,0.8984475,0.87713
Sao Tome and Principe,0.1154429,0.0078264,0.0133354,0.1118407,0.184183,0.1440426,0.2232869,0.1860471,0.522385,0.51391,0.4817928
Saudi Arabia,-0.226727,-0.4647996,-0.4806882,-0.4317841,-0.2858447,-0.626399,-0.4648285,-0.6378249,-0.6224066,-0.6058908,-0.6610959
Senegal,-0.417925,-0.2806022,-0.108322,-0.0607228,-0.1982231,-0.1166648,-0.2182553,-0.0505368,-0.101474,0.0465478,-0.0207329
Serbia,-0.4217417,-0.2828821,-0.2172995,-0.0756381,0.1841108,0.238982,0.1401536,0.0868554,0.0089511,-0.0659501,-0.0928664
Seychelles,0.8567662,0.9377541,0.7442663,0.8255889,0.3616324,0.6887798,0.7330045,0.7933625,0.6875581,0.6827319,0.7166618
Sierra Leone,-0.2366454,-0.1684449,-0.2799453,-0.1747183,-0.1040397,-0.1025168,-0.1599265,-0.0358612,-0.0852979,-0.0528448,-0.2436621
Singapore,1.169415,1.191422,1.368175,1.378178,1.186271,1.311753,1.495759,1.61567,1.487936,1.500786,1.465074
Slovak Republic,1.053317,0.9747573,1.088401,1.119518,1.039121,0.8745452,0.7211707,0.9099894,0.7434435,0.6671577,0.6392572
Slovenia,0.8665088,0.9692097,0.9351107,0.8822517,0.9657734,0.9533927,0.990436,0.8733998,0.9011371,0.8074292,0.7064864
Solomon Islands,0.3432938,0.3075584,0.1873163,0.3003827,0.4702248,0.6609848,0.5060284,0.1990407,0.3645273,0.5082222,0.6357331
Somalia,-3.130971,-3.083847,-2.860755,-2.758687,-2.515828,-2.380828,-2.357363,-2.259042,-2.260305,-2.386645,-2.518731
South Africa,-0.029427,0.0240316,-0.0253867,-0.0462945,-0.146389,-0.2129929,-0.141504,-0.2775617,-0.2277793,-0.2676704,-0.2368584
South Sudan,..,-1.430328,-1.156583,-1.730329,-2.646577,-2.375689,-2.418966,-2.452472,-2.442854,-2.511948,-2.168307
Spain,-0.3180437,0.0211045,-0.0295164,0.0120178,0.2431217,0.2514912,0.4131883,0.2828842,0.287804,0.3106858,0.3952676
Sri Lanka,-0.9429469,-0.7247714,-0.7170792,-0.6128954,-0.330464,0.0903681,-0.0040295,-0.0711655,-0.1452709,-0.2176228,-0.0465375
St. Kitts and Nevis,1.036112,0.9575883,0.9757881,0.9588634,0.5724882,0.5823264,0.6263307,0.6470767,0.6962385,0.7239246,0.9338933
St. Lucia,0.7902755,0.8490784,0.8937057,0.8533577,0.8164504,0.8536908,1.018932,0.9894348,1.006895,0.9132686,0.8724012
St. Vincent and the Grenadines,0.7902755,0.8490784,0.9288839,0.8533577,0.8164504,1.004725,1.018932,0.8884665,0.8408569,0.9535552,1.034534
Sudan,-2.665278,-2.522917,-2.260563,-2.19301,-2.363085,-2.162183,-2.337218,-1.97747,-1.823437,-1.701787,-1.763156
Suriname,0.0824755,0.1199753,0.0793255,0.1327792,0.2492708,0.2566883,0.1620813,0.1266813,0.0650854,0.1014941,0.4155418
Sweden,1.09417,1.230688,1.170597,1.127778,1.065415,0.9471064,1.017941,0.9844168,0.9405567,1.039473,1.022893
Switzerland,1.258594,1.300342,1.418336,1.40114,1.402653,1.339359,1.30629,1.256805,1.333553,1.324953,1.191969
Syrian Arab Republic,-0.8057897,-2.012107,-2.682274,-2.681143,-2.748824,-2.974081,-2.916323,-2.620819,-2.743687,-2.729881,-2.731418
"Taiwan, China",0.85661,0.9467747,0.8913848,0.8731343,0.7664131,0.9204997,0.9256644,0.8647215,0.8462771,0.7884589,0.7660569
Tajikistan,-1.034538,-1.023234,-1.24086,-1.182374,-0.6933408,-0.8826423,-0.7777599,-0.6735291,-0.7474654,-0.5208747,-0.5178772
Tanzania,0.0144716,-0.0241335,0.0514543,-0.1621208,-0.5971186,-0.4161943,-0.4409948,-0.5619287,-0.570935,-0.3735242,-0.4095079
Thailand,-1.442788,-1.133534,-1.216631,-1.311683,-0.9063863,-0.9944293,-0.9885814,-0.7528449,-0.7996719,-0.4836834,-0.6245449
Timor-Leste,-0.4675145,-0.4623524,-0.2848311,-0.3846802,-0.1796949,-0.2718863,-0.0105038,0.0715113,0.2340893,0.2336398,0.177466
Togo,-0.1793484,-0.1625985,-0.3864578,-0.3537108,-0.1671269,-0.2313481,-0.1723536,-0.882036,-0.8939125,-0.9195643,-0.9249914
Tonga,0.6897031,0.9377981,0.8945144,0.9354464,0.8471965,0.8863344,0.917815,0.7902956,0.8651862,1.032307,1.019067
Trinidad and Tobago,-0.0508232,0.1410804,0.1042776,0.0936861,0.2478643,0.2861143,0.286352,0.2765044,0.2376814,0.1008337,0.1775635
Tunisia,-0.0639764,-0.3537418,-0.7213169,-0.9025633,-0.8516615,-0.9603872,-1.141327,-1.024682,-0.8688817,-0.8699231,-0.6339517
Turkey,-0.9152855,-0.9599971,-1.220532,-1.249933,-1.086036,-1.493914,-2.009063,-1.788514,-1.318893,-1.371728,-1.18776
Turkmenistan,0.3341056,0.2341291,0.4280879,0.2490955,0.074206,-0.0877989,-0.1896925,-0.1259023,-0.0128366,-0.1852784,-0.2890817
Tuvalu,1.422732,1.302488,1.290351,1.283926,1.299327,1.391288,1.413419,1.241721,1.417627,1.196917,1.182583
Uganda,-1.000558,-0.9761018,-0.8689665,-0.8386906,-0.9411262,-0.8045017,-0.7153227,-0.5716293,-0.7025623,-0.6912174,-0.7804492
Ukraine,0.0131317,-0.0704315,-0.0922749,-0.777285,-2.020833,-1.9618,-1.85648,-1.870538,-1.869737,-1.423576,-1.164059
United Arab Emirates,0.8017579,0.9121757,0.8632514,0.8947922,0.7689089,0.7595454,0.5647489,0.6186414,0.7049762,0.6856085,0.6264683
United Kingdom,0.4118182,0.3517076,0.4022707,0.4862014,0.4153476,0.5177479,0.3604541,0.3861579,0.0797425,0.5397319,0.4743571
United States,0.4384039,0.5912473,0.6324421,0.6430726,0.5824196,0.6780624,0.4023029,0.2918175,0.4214178,0.1349753,-0.0220327
Uruguay,0.824986,0.9570969,0.7091678,0.8047382,0.9918796,1.004238,1.06258,1.05078,1.034957,1.038879,1.050673
Uzbekistan,-0.7204381,-0.5997193,-0.5187393,-0.536079,-0.2731086,-0.3730364,-0.2725707,-0.2378505,-0.2958072,-0.2848197,-0.4365745
Vanuatu,1.27523,1.109437,1.201701,1.160387,0.6360453,0.4784089,0.5131139,0.701278,0.9404865,1.021924,0.8966386
"Venezuela, RB",-1.256237,-1.094046,-1.027133,-1.077632,-0.8520022,-0.9771809,-1.024604,-1.272082,-1.351146,-1.536778,-1.517866
Vietnam,0.1484079,0.1890884,0.2673587,0.2505773,-0.0223474,0.0699705,0.2335919,0.2302038,0.0585088,0.0254956,-0.0734304
Virgin Islands (U.S.),0.3390581,0.8606231,0.6795762,0.8467092,1.164255,1.249272,0.9996701,1.001911,0.9761723,1.065074,1.014357
West Bank and Gaza,-1.973575,-1.93562,-1.956032,-1.778823,-1.985011,-2.160502,-1.976399,-1.659977,-1.816336,-1.89529,-2.047813
"Yemen, Rep.",-2.423716,-2.426796,-2.430663,-2.374828,-2.665575,-2.680222,-2.794877,-2.942443,-3.005906,-2.77083,-2.671682
Zambia,0.5153514,0.5097738,0.6609625,0.4359333,0.156212,0.1516949,0.142808,0.1462433,0.0856044,-0.1138469,-0.1281891
Zimbabwe,-1.104014,-0.9453285,-0.778662,-0.6659498,-0.7135702,-0.6181563,-0.6199379,-0.7087693,-0.7227737,-0.9597493,-1.080208